s1 1.031901 -9.564836 -2.614468 -0.02664625 0.0191853 -0.01185758 s2 -0.7541735 10.19212 -4.900931 0.007194488 -0.008926495 -0.08020521 s3 9.129091 -19.6133 -1.300052 -0.1397596 -0.09179633 -0.03730475 s4 0.6607997 -9.64145 -0.6703765 0.09739204 0.05688975 0.01532159 s5 -19.6133 8.700529 -2.236184 0.009859113 0.04223431 0.01558806 s6 -2.971204 9.615114 0.6368576 -0.001998469 -0.03104288 0.001732006
s1 1.072602 -9.572019 -2.741361 -0.01012558 0.009859113 -0.01345636 s2 -0.7757214 10.18493 -4.941632 0.003464013 0.0006661563 -0.07660797 s3 9.062054 -19.6133 -1.340753 -0.1402925 -0.08433538 -0.03823737 s4 0.5865794 -9.646238 -0.6344634 0.09832466 0.06115315 0.01465544 s5 -19.6133 8.688558 -2.348712 0.01079173 0.03757122 0.01745329 s6 -2.966416 9.593566 0.6105214 -0.001732006 -0.02864472 0.003064319
s1 1.074997 -9.569624 -2.738967 -0.0021317 0.006794794 -0.01119143 s2 -0.7972692 10.17296 -4.927267 -0.009059726 0.004396631 -0.08247014 s3 9.112331 -19.6133 -1.376666 -0.1430904 -0.09406126 -0.04063553 s4 0.6248866 -9.679757 -0.6871359 0.09965697 0.05888822 0.01105819 s5 -19.6133 8.717288 -2.293645 0.01438898 0.04369986 0.01438898 s6 -2.987964 9.636662 0.6344634 -0.004396631 -0.02598009 -0.0002664625
s1 0.9528923 -9.619903 -2.659958 -0.02038438 -0.003863707 -0.02038438 s2 -0.7757214 10.22324 -4.960786 -0.005728944 0.009992343 -0.09566004 s3 9.090784 -19.6133 -1.278504 -0.1466876 -0.09539357 -0.03677183 s4 0.629675 -9.636662 -0.593762 0.09619296 0.05942113 0.007594181 s5 -19.6133 8.63828 -2.236184 0.01398928 0.04156815 0.01105819 s6 -3.002329 9.603143 0.6655881 -0.005462481 -0.03477335 0.001998469
s1 1.041478 -9.583989 -2.679112 -0.02691271 0.007061257 -0.0149219 s2 -0.770933 10.17057 -4.948815 0.002398162 -0.001332313 -0.08700001 s3 9.088389 -19.6133 -1.268927 -0.1416248 -0.1015222 -0.03317458 s4 0.6105214 -9.631873 -0.6129156 0.09965697 0.06008729 0.001865237 s5 -19.6133 8.750807 -2.193089 0.01625421 0.05009495 0.009059726 s6 -2.961627 9.627085 0.6703765 -0.001465544 -0.0277121 -0.004529863
s1 1.089362 -9.579201 -2.767697 -0.01585452 -0.005862175 -0.01838591 s2 -0.7685388 10.1562 -4.900931 -0.003330781 0.007993875 -0.09059726 s3 9.13388 -19.6133 -1.364695 -0.1424242 -0.1039204 -0.03890353 s4 0.6344634 -9.617508 -0.6464345 0.09499389 0.05022819 0.004796325 s5 -19.6133 8.659827 -2.293645 0.01252374 0.04543186 0.01332313 s6 -2.956839 9.56723 0.6751649 -0.002931087 -0.02504747 -0.0002664625
s1 1.127669 -9.560047 -2.712631 -0.0021317 -0.004663094 -0.02158346 s2 -0.7757214 10.20888 -4.932055 -0.008660031 0.01332313 -0.09152987 s3 9.119514 -19.6133 -1.340753 -0.1428239 -0.103121 -0.0319755 s4 0.6248866 -9.629479 -0.6200982 0.1024548 0.05289281 0.003330781 s5 -19.6133 8.695741 -2.236184 0.01119143 0.04143492 0.009859113 s6 -3.004723 9.605537 0.6655881 -0.001998469 -0.02531394 -0.001465544
s1 1.029507 -9.600749 -2.650381 -0.01811945 0.0042634 -0.01159112 s2 -0.770933 10.16578 -4.84347 -0.01585452 0.0042634 -0.08660031 s3 9.07163 -19.6133 -1.376666 -0.1392267 -0.1016554 -0.03344104 s4 0.5602432 -9.634268 -0.6488287 0.09659266 0.05662329 -0.002931087 s5 -19.6133 8.695741 -2.248155 0.01385605 0.04849617 0.01612098 s6 -2.975993 9.619903 0.6153098 -0.005995407 -0.02518071 0.0
s1 1.106121 -9.579201 -2.63841 -0.01931853 0.003464013 -0.01252374 s2 -0.782904 10.17296 -4.812346 -0.001732006 0.003863707 -0.07567535 s3 9.186552 -19.6133 -1.352724 -0.1464211 -0.1172435 -0.03437366 s4 0.7038953 -9.615114 -0.6392518 0.09765851 0.05235989 -0.0007993876 s5 -19.6133 8.707711 -2.243367 0.01092496 0.05022819 0.009992343 s6 -2.885013 9.591172 0.6655881 -0.004529863 -0.02091731 0.001732006
s1 1.00317 -9.576807 -2.676718 -0.005595713 -0.005595713 -0.01598775 s2 -0.7876924 10.17775 -4.838682 -0.01692037 0.01132466 -0.09192957 s3 9.188946 -19.6133 -1.25935 -0.1453553 -0.09272896 -0.03930322 s4 0.7206547 -9.651027 -0.6248866 0.09126341 0.05862175 0.00746095 s5 -19.6133 8.698134 -2.243367 0.01079173 0.04716386 0.01305666 s6 -2.947262 9.595961 0.6655881 -0.002797856 -0.02358193 -0.003330781
s1 1.051055 -9.552865 -2.533065 -0.008660031 0.003730475 -0.0255804 s2 -0.7565677 10.1562 -4.795586 -0.009326188 -0.0009326187 -0.09099694 s3 9.167398 -19.6133 -1.280898 -0.1398928 -0.09046402 -0.03064319 s4 0.6248866 -9.674969 -0.6320692 0.09685912 0.05062788 0.01425574 s5 -19.6133 8.664616 -2.274492 0.009992343 0.03424043 0.009592649 s6 -2.966416 9.576807 0.6967127 0.0021317 -0.03237519 -0.003464013
s1 1.079785 -9.572019 -2.58095 -0.02691271 0.0003996938 -0.02078407 s2 -0.7781156 10.21606 -4.853047 0.009859113 0.004130169 -0.08739971 s3 9.155427 -19.6133 -1.340753 -0.1389602 -0.09619296 -0.03250843 s4 0.641646 -9.65821 -0.641646 0.0941945 0.06301838 0.009859113 s5 -19.6133 8.707711 -2.195483 0.01585452 0.04103523 0.007727413 s6 -2.942474 9.603143 0.6560113 -0.005196019 -0.03090965 -0.0002664625
s1 1.039083 -9.603143 -2.640805 -0.01998469 0.006528332 -0.02264931 s2 -0.782904 10.21366 -4.826711 0.002531394 -0.006794794 -0.08886525 s3 9.208099 -19.6133 -1.374272 -0.138294 -0.1079173 -0.03170904 s4 0.7182605 -9.660604 -0.6751649 0.09472742 0.05715621 0.0149219 s5 -19.6133 8.707711 -2.281674 0.008660031 0.04489893 0.009326188 s6 -2.944868 9.56723 0.6679823 -0.0021317 -0.02757887 -0.006528332
s1 1.154005 -9.581595 -2.719813 -0.00746095 0.01771976 -0.0085268 s2 -0.8475474 10.23521 -4.867412 -0.006528332 -0.003464013 -0.08366923 s3 9.143456 -19.6133 -1.343147 -0.1436233 -0.09406126 -0.02731241 s4 0.6871359 -9.639056 -0.6033388 0.09552681 0.06421746 0.01385605 s5 -19.6133 8.700529 -2.236184 0.01585452 0.03717152 0.001865237 s6 -2.947262 9.651027 0.6512229 -0.0007993876 -0.03184227 -0.004796325
s1 1.04866 -9.548077 -2.547431 -0.02304901 0.003330781 -0.02011792 s2 -0.7589619 10.17775 -4.826711 0.01465544 -0.002664625 -0.09179633 s3 9.14585 -19.6133 -1.302446 -0.1417581 -0.09459419 -0.02637979 s4 0.5626374 -9.636662 -0.6392518 0.09326189 0.06181931 0.004929556 s5 -19.6133 8.674192 -2.355895 0.01532159 0.04543186 0.00319755 s6 -2.956839 9.598354 0.5865794 -0.006528332 -0.02318224 -0.005862175
s1 1.067814 -9.56723 -2.633622 -0.03877029 0.009326188 -0.01798622 s2 -0.7900866 10.14902 -4.757279 0.006128638 0.0006661563 -0.09033078 s3 9.186552 -19.6133 -1.319205 -0.1417581 -0.1085835 -0.02917764 s4 0.6464345 -9.665392 -0.6153098 0.09765851 0.05462481 0.01105819 s5 -19.6133 8.659827 -2.257732 0.01225728 0.05049465 -0.0001332313 s6 -2.82037 9.619903 0.6584055 -0.003064319 -0.01971823 -0.002797856
s1 1.120486 -9.629479 -2.612074 -0.02904441 -0.00319755 -0.01718683 s2 -0.8188169 10.21366 -4.821922 0.006128638 0.009725882 -0.08886525 s3 9.131485 -19.6133 -1.252167 -0.1436233 -0.09232925 -0.03384074 s4 0.6799533 -9.588778 -0.6488287 0.09512712 0.05862175 0.007860644 s5 -19.6133 8.66701 -2.267309 0.01678714 0.04503217 0.005062788 s6 -2.964022 9.605537 0.6320692 0.0009326187 -0.02411486 -0.01052527
s1 1.113304 -9.572019 -2.626439 -0.01585452 0.001865237 -0.01452221 s2 -0.7972692 10.17296 -4.838682 -0.005595713 0.01212404 -0.08446861 s3 9.186552 -19.6133 -1.307234 -0.1432236 -0.115778 -0.03170904 s4 0.7038953 -9.665392 -0.5722142 0.09872436 0.05102757 0.006128638 s5 -19.6133 8.683769 -2.209848 0.01572129 0.05702298 0.006395101 s6 -2.954445 9.610326 0.6560113 -0.004396631 -0.01398928 -0.002531394
s1 1.125275 -9.615114 -2.612074 -0.02304901 -0.0042634 -0.01305666 s2 -0.8523358 10.21606 -4.762067 0.0002664625 0.01092496 -0.08486832 s3 9.138668 -19.6133 -1.33357 -0.1434901 -0.09952374 -0.03170904 s4 0.6919243 -9.634268 -0.6272808 0.09965697 0.04929556 0.01225728 s5 -19.6133 8.671799 -2.245761 0.01438898 0.04796326 0.00532925 s6 -2.930503 9.615114 0.6631939 -0.0042634 -0.01891884 -0.004663094
s1 1.041478 -9.545682 -2.626439 -0.005728944 -0.005995407 -0.0127902 s2 -0.794875 10.16099 -4.697424 -0.006928025 0.01145789 -0.08273661 s3 9.193734 -19.6133 -1.328782 -0.1409587 -0.1032542 -0.02637979 s4 0.6919243 -9.629479 -0.6512229 0.09699235 0.05182696 0.007194488 s5 -19.6133 8.707711 -2.310405 0.01545483 0.04423277 0.005196019 s6 -2.913743 9.627085 0.6153098 -0.001998469 -0.02704594 -0.006261869
s1 1.053449 -9.622296 -2.542642 -0.02171669 0.006528332 -0.008793262 s2 -0.8451532 10.18972 -4.74052 -0.001332313 -0.001598775 -0.08300307 s3 9.16261 -19.6133 -1.295263 -0.1454885 -0.1027213 -0.03264165 s4 0.6991069 -9.627085 -0.6751649 0.09539357 0.05462481 0.007194488 s5 -19.6133 8.645462 -2.27928 0.01159112 0.04436601 0.01012558 s6 -2.887407 9.607931 0.6512229 0.002264931 -0.0234487 -0.003064319
s1 1.072602 -9.557653 -2.633622 -0.01905207 0.003597244 -0.01105819 s2 -0.7757214 10.20169 -4.783615 0.01612098 0.004929556 -0.07900614 s3 9.136273 -19.6133 -1.331176 -0.1477535 -0.1003231 -0.02438132 s4 0.7445967 -9.643845 -0.5961562 0.09752527 0.05315928 0.007993875 s5 -19.6133 8.700529 -2.27928 0.0127902 0.04396632 0.00532925 s6 -2.932897 9.591172 0.6655881 -0.003996938 -0.02198316 -0.003597244
s1 1.06542 -9.576807 -2.576161 -0.03477335 0.003730475 -0.01358959 s2 -0.8020576 10.1993 -4.812346 0.02238285 0.007194488 -0.08260337 s3 9.157822 -19.6133 -1.374272 -0.1445559 -0.1047198 -0.02238285 s4 0.7086837 -9.653421 -0.545878 0.09392804 0.05422512 0.006528332 s5 -19.6133 8.686164 -2.248155 0.0106585 0.04916233 0.004663094 s6 -2.889802 9.600749 0.6560113 -0.003730475 -0.02491424 -0.005462481
s1 1.00317 -9.526528 -2.537854 -0.04596478 0.009192957 -0.009725882 s2 -0.7517793 10.1562 -4.807557 0.01678714 0.007594181 -0.08073814 s3 9.200917 -19.6133 -1.345541 -0.1448224 -0.1025881 -0.02518071 s4 0.7278373 -9.615114 -0.6081272 0.09086371 0.05129404 0.01052527 s5 -19.6133 8.688558 -2.25055 0.01891884 0.05049465 -0.001598775 s6 -2.961627 9.586384 0.6440403 -0.0001332313 -0.03264165 -0.006261869
s1 1.098939 -9.586384 -2.60968 -0.04543186 0.01891884 -0.004796325 s2 -0.806846 10.27352 -4.881777 0.02025115 0.0042634 -0.07434304 s3 9.222465 -19.6133 -1.316811 -0.1421577 -0.1201746 -0.01971823 s4 0.6919243 -9.622296 -0.5626374 0.1035207 0.01785299 0.01039204 s5 -19.6133 8.705317 -2.310405 0.01172435 0.02051761 -0.008926495 s6 -3.052607 9.581595 0.629675 0.01332313 -0.1047198 -0.02078407
s1 1.125275 -9.55047 -2.628834 -0.03317458 -0.01718683 -0.01545483 s2 -0.8714894 10.18254 -4.812346 0.04143492 0.03064319 -0.08873201 s3 9.121908 -19.6133 -1.33357 -0.1421577 -0.1373614 -0.01212404 s4 0.6727707 -9.627085 -0.5985504 0.1020551 0.0007993876 0.008127107 s5 -19.6133 8.683769 -2.238579 0.0085268 -0.008793262 -0.0085268 s6 -2.990358 9.607931 0.5889736 0.008660031 -0.1141792 -0.01545483
s1 1.015141 -9.607931 -2.671929 -0.03943645 -0.0234487 -0.02598009 s2 -0.8020576 10.20888 -4.733337 0.02251608 0.03397397 -0.09659266 s3 9.129091 -19.6133 -1.264138 -0.1444227 -0.1177764 -0.02598009 s4 0.6320692 -9.689334 -0.5554548 0.09912406 0.01438898 0.004796325 s5 -19.6133 8.690952 -2.240973 0.008260338 0.0277121 -0.01625421 s6 -2.829947 9.622296 0.6224924 0.001465544 -0.09099694 -0.01865238
s1 1.053449 -9.572019 -2.633622 -0.02571363 -0.02211639 -0.02544717 s2 -0.8259995 10.1562 -4.783615 0.005995407 0.03011026 -0.09832466 s3 9.157822 -19.6133 -1.271321 -0.1481531 -0.1464211 -0.03277489 s4 0.7110779 -9.655815 -0.5243302 0.09486065 0.02677948 0.003064319 s5 -19.6133 8.686164 -2.236184 0.005196019 0.04103523 -0.01345636 s6 -2.887407 9.600749 0.6105214 0.0002664625 -0.06328485 -0.01931853
s1 1.098939 -9.572019 -2.552219 -0.01612098 -0.01998469 -0.0277121 s2 -0.8212111 10.21366 -4.728549 -0.003597244 0.03037673 -0.09979021 s3 9.203311 -19.6133 -1.292869 -0.1484196 -0.1295008 -0.03610567 s4 0.782904 -9.634268 -0.6272808 0.09406126 0.03970292 0.003597244 s5 -19.6133 8.643068 -2.334347 0.0085268 0.04929556 -0.002797856 s6 -2.899378 9.624691 0.6823475 -0.004663094 -0.03130934 -0.01358959
s1 1.132457 -9.572019 -2.652776 -0.02318224 -0.01132466 -0.02664625 s2 -0.8643068 10.21127 -4.874595 -0.002264931 0.01612098 -0.09406126 s3 9.138668 -19.6133 -1.331176 -0.1466876 -0.1188423 -0.02837825 s4 0.7493851 -9.643845 -0.6488287 0.08966463 0.06141961 0.002531394 s5 -19.6133 8.688558 -2.284068 0.01265697 0.06408423 0.0 s6 -2.937685 9.595961 0.6679823 -0.01119143 -0.01039204 -0.006128638
s1 1.130063 -9.545682 -2.614468 -0.01678714 -0.001865237 -0.01585452 s2 -0.8236053 10.14663 -4.795586 0.001199081 0.01345636 -0.08646708 s3 9.227253 -19.6133 -1.345541 -0.1488193 -0.110049 -0.02704594 s4 0.7661445 -9.662998 -0.617704 0.09552681 0.05382543 0.009059726 s5 -19.6133 8.681376 -2.25055 0.005995407 0.05529098 0.001998469 s6 -2.930503 9.588778 0.6679823 -0.007194488 -0.01771976 -0.01292343
s1 1.132457 -9.5385 -2.545036 -0.02784533 0.01678714 -0.01305666 s2 -0.8188169 10.16578 -4.805163 -0.0003996938 -0.01225728 -0.07993875 s3 9.232041 -19.6133 -1.343147 -0.1450888 -0.08913171 -0.02691271 s4 0.7757214 -9.619903 -0.617704 0.08793263 0.06781471 0.0191853 s5 -19.6133 8.676587 -2.161964 0.01385605 0.03850383 0.006261869 s6 -2.966416 9.631873 0.6584055 -0.004929556 -0.01905207 -0.008926495
s1 1.149217 -9.531317 -2.566584 -0.02544717 0.02304901 -0.002398162 s2 -0.8355764 10.17775 -4.838682 0.02171669 -0.009592649 -0.07447627 s3 9.157822 -19.6133 -1.326388 -0.1414916 -0.06794794 -0.02637979 s4 0.6488287 -9.648633 -0.6320692 0.09619296 0.0720781 0.02411486 s5 -19.6133 8.65025 -2.276886 0.01358959 0.03916999 0.0001332313 s6 -2.959233 9.629479 0.6631939 0.0006661563 -0.01785299 -0.008127107
s1 1.091756 -9.576807 -2.6839 -0.04156815 0.02304901 0.002531394 s2 -0.806846 10.17296 -4.829105 0.02051761 -0.01305666 -0.07114549 s3 9.176975 -19.6133 -1.321599 -0.1433568 -0.08446861 -0.01305666 s4 0.7206547 -9.65821 -0.6703765 0.0920628 0.07101226 0.02278254 s5 -19.6133 8.707711 -2.25055 0.01532159 0.03677183 0.002797856 s6 -2.892196 9.624691 0.7134721 -0.0007993876 -0.02971057 -0.008127107
s1 0.9959879 -9.564836 -2.614468 -0.03317458 0.02145023 -0.001732006 s2 -0.794875 10.21127 -4.900931 0.01572129 -0.01172435 -0.07154518 s3 9.143456 -19.6133 -1.362301 -0.138827 -0.07833998 -0.02331547 s4 0.7038953 -9.624691 -0.6488287 0.09512712 0.06994641 0.01878561 s5 -19.6133 8.655039 -2.240973 0.01825268 0.04143492 0.001998469 s6 -2.889802 9.579201 0.7230489 0.00106585 -0.02091731 -0.01305666
s1 1.005565 -9.624691 -2.592921 -0.02598009 0.02891118 0.002664625 s2 -0.7661445 10.18733 -4.845864 0.002264931 -0.007194488 -0.06834764 s3 9.172187 -19.6133 -1.268927 -0.1425574 -0.08979786 -0.01652068 s4 0.6871359 -9.639056 -0.6488287 0.09899082 0.05595713 0.019585 s5 -19.6133 8.66701 -2.286463 0.01385605 0.04130168 0.004130169 s6 -2.973598 9.634268 0.5985504 -0.001865237 -0.02304901 -0.01612098
s1 1.115698 -9.576807 -2.612074 -0.02371516 0.004396631 -0.007727413 s2 -0.7685388 10.19212 -4.841076 0.0170536 0.0 -0.07967229 s3 9.114726 -19.6133 -1.300052 -0.145755 -0.09486065 -0.01905207 s4 0.7182605 -9.634268 -0.6560113 0.09712559 0.04543186 0.01798622 s5 -19.6133 8.657434 -2.207454 0.01665391 0.05395866 -0.003597244 s6 -2.937685 9.572019 0.6224924 -0.002264931 -0.01945176 -0.008660031
s1 1.00317 -9.617508 -2.643199 -0.01825268 -0.008660031 -0.01811945 s2 -0.7924808 10.18493 -4.845864 0.005995407 0.01412251 -0.09166309 s3 9.196129 -19.6133 -1.254562 -0.1386937 -0.09992344 -0.01732006 s4 0.6799533 -9.631873 -0.617704 0.09512712 0.0536922 0.01891884 s5 -19.6133 8.690952 -2.185906 0.01998469 0.06008729 -0.005995407 s6 -2.880225 9.617508 0.641646 0.0 -0.01625421 -0.01518836
s1 1.055843 -9.55047 -2.583344 -0.03264165 0.001465544 -0.01811945 s2 -0.7972692 10.18972 -4.754885 0.006794794 0.0106585 -0.08806586 s3 9.105149 -19.6133 -1.359907 -0.144023 -0.1199081 -0.02278254 s4 0.6871359 -9.651027 -0.6105214 0.09699235 0.04569832 0.01265697 s5 -19.6133 8.683769 -2.257732 0.01545483 0.05955438 -0.006261869 s6 -3.009511 9.545682 0.6272808 0.001865237 -0.01811945 -0.01185758
s1 1.115698 -9.569624 -2.583344 -0.02731241 0.001598775 -0.01119143 s2 -0.8283938 10.20648 -4.855441 0.01931853 0.008393569 -0.08073814 s3 9.174581 -19.6133 -1.290475 -0.1453553 -0.1125804 -0.02398163 s4 0.7469909 -9.660604 -0.5602432 0.09619296 0.05355896 0.01785299 s5 -19.6133 8.678981 -2.274492 0.01665391 0.06035376 -0.01212404 s6 -2.964022 9.639056 0.6224924 -0.001598775 -0.006128638 -0.01545483
