s1 -0.4860229 -9.770737 -1.426944 -0.03104288 -0.004529863 0.002398162 s2 0.9313444 10.4459 -4.077325 0.01971823 0.01145789 -0.06888056 s3 19.23741 -19.6133 -1.221043 -0.05982084 0.06541655 -0.3224196 s4 -1.802834 -9.409213 0.6009446 0.09672588 0.05062788 0.009859113 s5 -19.6133 8.520964 -4.072537 0.005862175 0.06568301 0.005462481 s6 -3.150769 9.576807 -0.8858546 -0.00532925 -0.009192957 -0.005862175
s1 -0.5291186 -9.828198 -1.558625 -0.0002664625 0.008660031 -0.005862175 s2 0.9409212 10.54167 -4.106056 -0.0277121 0.0009326187 -0.06768148 s3 19.29248 -19.6133 -1.647211 -0.004663094 0.09872436 -0.3172236 s4 -1.963245 -9.428367 0.3519476 0.0984579 0.06821441 0.03956968 s5 -19.6133 8.585608 -4.113238 0.02065084 0.1077841 0.01572129 s6 -3.227384 9.653421 -0.9576807 -0.002664625 0.01292343 -0.01758653
s1 -0.5482722 -9.861717 -1.510741 0.04889587 0.03916999 -0.005595713 s2 1.015141 10.47942 -3.993528 -0.0362389 -0.04862941 -0.05182696 s3 19.1584 -19.6133 -1.431733 0.01012558 0.01865238 -0.3150919 s4 -1.92015 -9.385271 0.6105214 0.1061853 0.06754825 0.01478867 s5 -19.6133 8.5473 -4.055778 0.02704594 0.005995407 0.007194488 s6 -3.122039 9.684546 -0.9433154 0.007727413 -0.03717152 0.0021317
s1 -0.7038953 -9.780313 -1.467646 0.09672588 0.03877029 0.003597244 s2 1.053449 10.49618 -3.876213 -0.1241715 -0.03717152 -0.03663859 s3 19.33318 -19.6133 -1.142034 -0.03450689 0.122706 -0.3208209 s4 -1.934515 -9.366117 0.6320692 0.1088499 0.08286983 0.03104288 s5 -19.6133 8.425196 -4.074931 0.04609801 0.1035207 0.03317458 s6 -2.806004 9.56723 -0.8044518 0.01665391 0.03077642 -0.01905207
s1 -0.5099649 -9.861717 -1.369483 0.3216202 0.09792498 0.04250077 s2 1.120486 10.6949 -3.55539 -0.3225529 -0.07540888 0.04876264 s3 19.29487 -19.6133 -1.786075 -0.001865237 0.08739971 -0.3229526 s4 -1.714248 -9.40203 0.4525041 0.1075176 0.09019755 0.06368454 s5 -19.6133 8.561666 -4.06296 0.07154518 -0.001199081 0.1710689 s6 -3.203442 9.56723 -0.9433154 0.06621593 -0.004663094 -0.06368454
s1 -0.6655881 -9.768343 -0.9648633 0.6870736 0.05955438 0.08553447 s2 1.474828 10.77391 -2.674323 -0.7378347 -0.08899847 0.1811945 s3 19.6127 -19.6133 -0.9911995 -0.08340277 0.2176999 -0.3182895 s4 -1.352724 -9.378088 0.7110779 0.02238285 0.1088499 0.3421379 s5 -19.6133 8.508993 -4.118027 0.08460184 0.2751225 0.6880062 s6 -2.382231 9.476251 -0.6607997 0.2227627 0.06381777 -0.4214105
s1 -0.8690952 -7.867347 0.6105214 1.197349 -0.2559372 0.02078407 s2 1.474828 9.066842 -1.546654 -1.172835 0.3041669 0.147487 s3 19.6127 -19.6133 0.07900865 -0.1317657 -0.2323553 -0.3164242 s4 -2.066196 -9.02614 0.7398083 -0.2075743 0.0383706 0.7691441 s5 -19.6133 7.699753 -3.426103 0.07221134 0.007194488 1.419179 s6 -3.938462 9.088389 -1.163582 0.3679847 0.08460184 -0.6383109
s1 0.03830723 -6.610391 3.035848 1.115945 -0.2499418 -0.06714855 s2 0.6919243 8.061277 -0.4764462 -1.0873 0.1316325 0.05502451 s3 19.6127 -19.6133 -0.8188169 0.02464778 0.01518836 -0.3241516 s4 -4.113238 -6.931214 -0.1628057 -0.3330781 0.1021884 0.8911839 s5 -19.6133 5.837064 -3.452439 -0.5437167 -0.172268 1.30913 s6 -4.256891 6.842628 -1.640028 0.6075345 -0.1111149 -0.5649005
s1 -0.7493851 -7.508216 4.314352 0.6550981 0.02038438 -0.01252374 s2 1.90339 8.846576 1.642422 -0.7062589 0.06515008 0.04409955 s3 19.6127 -19.6133 -1.936909 -0.0920628 0.1265697 -0.3193553 s4 -4.644751 -8.779537 -2.109292 -0.1180429 0.140026 0.802585 s5 -19.13685 7.477092 -3.742137 -0.3777106 0.2755222 1.502182 s6 -4.623203 10.59913 -3.646369 0.4888255 0.02837825 -0.814576
s1 -0.5841852 -7.841011 4.805163 0.2535391 0.04503217 0.01012558 s2 1.953669 8.827422 1.750161 -0.1889219 -0.1103155 0.01345636 s3 19.6127 -19.6133 -0.9744401 0.1295008 0.1045865 -0.3164242 s4 -6.251261 -9.105149 0.1268927 -0.1821271 -0.3386739 0.6479036 s5 -19.6133 6.842628 -2.676718 -0.4166142 0.6925361 1.290744 s6 -6.916849 7.132327 -3.857059 0.373314 -0.3153584 -0.5453155
s1 -0.3184288 -7.908048 5.312734 0.04116846 0.01199081 -0.03943645 s2 2.090138 9.325416 2.3535 0.0319755 -0.04423277 -0.1001899 s3 19.6127 -19.6133 -2.317587 -0.1320322 0.2147688 -0.3200215 s4 -6.907272 -6.306327 -2.272097 0.1203078 0.06062022 0.3924993 s5 -18.1672 5.465962 -2.863465 -0.3209541 0.5555744 1.242115 s6 -7.328651 6.402095 -4.929661 0.2725911 -0.1071179 -0.298438
s1 -1.180341 -8.09719 5.422867 -0.09406126 0.09832466 -0.07913937 s2 2.628834 9.548077 2.664747 0.04929556 -0.03650537 -0.1833262 s3 19.6127 -19.6133 -1.012747 -0.1040536 0.3137596 -0.3198883 s4 -7.788338 -6.682217 -0.1388637 0.11751 0.07727412 0.3515973 s5 -18.64604 2.858677 -0.1484405 -0.3838392 0.579556 1.052927 s6 -7.711724 4.434062 -3.404555 0.3015023 -0.1413584 -0.1782634
s1 -1.053449 -8.678981 5.552154 -0.04010261 -0.1057856 -0.05848852 s2 2.509123 10.20169 3.019088 0.0191853 0.127902 -0.1666723 s3 19.6127 -19.6133 -0.4596867 0.009326188 0.1602772 -0.3225529 s4 -7.419631 -6.38773 -1.438915 0.116977 0.0234487 0.08673355 s5 -17.46331 1.999158 -0.3734955 -0.3228193 0.5980751 0.7672789 s6 -7.697359 4.613626 -4.865018 0.05169373 -0.1310996 -0.1255038
s1 -0.4525041 -9.208099 5.530606 0.02851149 0.08473509 -0.04663095 s2 2.499547 10.9415 3.177106 -0.138294 -0.0234487 -0.08686678 s3 19.6127 -19.6133 -0.5865794 0.08033845 0.2294242 -0.3160245 s4 -7.49864 -5.679047 -0.4860229 0.1412251 0.2130368 -0.02864472 s5 -17.05869 1.431733 1.051055 -0.2446126 0.3012359 0.470706 s6 -8.384495 5.425261 -4.376601 -0.05209342 0.002531394 0.05409189
s1 -0.7326257 -8.544906 6.047753 0.1569464 -0.009859113 -0.03277489 s2 2.870648 10.05565 3.61285 -0.2326218 0.01185758 -0.05768914 s3 19.6127 -19.6133 -0.7852982 0.000532925 -0.005462481 -0.3130934 s4 -8.619126 -7.939173 -2.391808 0.1236386 0.1381608 -0.1127136 s5 -17.84877 -0.4165911 -0.1556231 -0.07234457 0.1522833 0.08313629 s6 -6.430826 5.425261 -4.702212 -0.04330016 -0.1337642 0.1153783
s1 -0.4022259 -6.766014 5.185841 -0.06621593 -0.1028545 -0.02891118 s2 2.336741 8.109161 2.583344 0.01718683 0.07460951 -0.1024548 s3 19.6127 -19.6133 -0.01675941 -0.07594181 0.02518071 -0.3182895 s4 -7.388506 -6.330269 0.1101333 0.1751991 0.06168607 0.01518836 s5 -18.57901 -0.3950433 0.9528923 0.07927259 0.03956968 0.08806586 s6 -6.828263 5.580884 -3.083732 -0.05022819 0.0472971 -0.02744564
s1 -0.6105214 -9.490616 6.466739 -0.05475805 0.03783768 -0.04862941 s2 2.688689 10.9415 4.213795 0.03064319 -0.04010261 -0.1180429 s3 19.6127 -19.6133 0.1053449 0.009992343 0.06461716 -0.3204212 s4 -7.400477 -6.126762 -1.005565 0.03077642 0.01811945 0.0170536 s5 -17.23346 0.3256114 0.806846 0.1645406 -0.08380245 -0.1476202 s6 -7.747637 5.310339 -4.187459 -0.01425574 -0.06568301 -0.02824502
