,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw
0,-8.343918603177068,-0.16232945242432295,0.40774725577242404,-8.341569555960072,0.08459915432410195,0.3854233333725637,-7.940098095088976,-0.03732306941331602,1.2413717126423103,-8.339923574091568,0.08854200263478297,-0.21794584804623007,8.102422181081804,-0.05499879008902758,0.410352763409887,8.184411987346074,0.020598204703738406,-0.21576866615582516
1,-15.423640007069379,-0.29890450619348863,0.4117219303545903,-15.448602193074722,0.2571705084469507,0.40450431487520794,-14.499734744609613,-0.47852238561382443,1.614470556524837,-15.073090185449704,0.26043741688051936,-0.45127567306885646,14.783885099900875,-0.25053394077231844,0.588242659484785,14.872694798757015,-0.1433692719171284,-0.40177285673580404
2,-22.49896466826142,-0.42689632524038734,0.41965383474892304,-22.549696187785358,0.4222920758880641,0.42810430442027086,-21.002445323821533,-0.9138559718798238,1.9780886103396318,-21.757886310417913,0.432223937656743,-0.6859101407870929,21.417989283678146,-0.44383174340301595,0.7612007052265749,21.51169021696918,-0.3059972035616839,-0.5873651884136877
3,-29.52031101215083,-0.5443020776615778,0.43110773179642486,-29.594819982073236,0.5779292530139912,0.45581215938282293,-27.398815992162337,-1.3403870730877183,2.32828619095025,-28.343049659951138,0.602897246247819,-0.919925339515234,27.95427283397041,-0.6335527578488332,0.927281849111395,28.050659505401246,-0.46623989708228153,-0.7709177669294502
4,-36.43902920012772,-0.6492773353396668,0.44572513884353804,-36.534958505912215,0.722195816087876,0.48730223629510483,-33.6413783028262,-1.7553125103193141,2.6615036516751402,-34.778925556524136,0.7714297181136415,-1.1513666705913208,34.34393439944582,-0.8184177806192506,1.0847295866589959,34.44054157538374,-0.6230899174319579,-0.9508889967580888
5,-43.20811222697912,-0.7401866912876642,0.46325279474593867,-43.32284478406983,0.8534011942292594,0.5223625414623341,-39.6854316326025,-2.15600159352371,2.9746710407869474,-41.01829985760604,0.9367753507878434,-1.378276846648315,40.54064996573733,-0.9972264708571505,1.2320331475690718,40.63477801502669,-0.7755911475615507,-1.1258598130435917
6,-49.782873783204714,-0.8156507321244407,0.48355567444696085,-49.91365419212751,0.9700951260773896,0.5609060460136034,-45.48980724682898,-2.540038025351635,3.2652960446240358,-47.01718530805635,1.0978779990404488,-1.5987242140075444,46.50133698010088,-1.1688753503558449,1.3679738679140911,46.59008598200888,-0.9228521217169828,-1.2945615602120268
7,-56.12158669854799,-0.8745883190216595,0.5066140094179934,-56.265653840539045,1.071108498858606,0.6029650268430592,-51.01755848071275,-2.9052637771824297,3.531526851004649,-52.73554791654171,1.2536831871379581,-1.8108311866436322,52.1868519757429,-1.332375164005377,1.4916597925322472,52.267165295137936,-1.0640594097451477,-1.4558953129476395
8,-62.18607621204835,-0.9162530370098231,0.5325052657375641,-62.340800517937765,1.1555890371180295,0.6486700560130146,-56.23656221286491,-3.2498232245009833,3.7721885396700454,-58.13796074207985,1.403153394900735,-2.0128023732757048,57.56260889189813,-1.4868675734478776,1.6025485765276426,57.63132697924759,-1.1984908004482346,-1.6089431831445802
9,-67.94226157147213,-0.9402618691982613,0.5613727274139328,-68.10528034350388,1.2230298480638901,0.6982159578870724,-61.12001675974662,-3.572205012850394,3.986792966151058,-63.19417245851389,1.5452865226484236,-2.2029519754621165,62.599105478798336,-1.6316407494687521,1.7004592240002194,62.65303050909473,-1.325527884826214,-1.7529722897858675
10,-73.36063810069722,-0.9466131080535815,0.5933829561748686,-73.52998219874641,1.2732879193847786,0.7518175033332778,-65.64682059419688,-3.8712780884005022,4.175522669807659,-67.87957721795071,1.6791371647785387,-2.379730513600496,67.27234448921786,-1.7661426857372073,1.7855733347242204,67.3083161549044,-1.4446672971446612,-1.8874319012114589
11,-78.41669020163336,-0.9356901705500658,0.6286755238024319,-78.59089566485007,1.306589316940703,0.8096585028334983,-69.80181485963406,-4.146317469499368,4.339189496635809,-72.17557071145181,1.8038401667430208,-2.5417516676810887,71.56413487652308,-1.8899903941909069,1.8584265481510642,71.57911723108309,-1.5555295017513937,-2.0119443109729005
12,-83.09122382957472,-0.908248939509199,0.6673097686785338,-83.26942270594061,1.323518627589228,0.8718390692928617,-73.57587049256979,-4.397015148812275,4.479168982216024,-76.06977504201417,1.9186355271133566,-2.6878204897301945,75.46225609144878,-2.002972987558086,1.9198908780860577,75.45343478832064,-1.6578638598083906,-2.126290499781288
13,-87.3706047067183,-0.8653881347199883,0.7092141596047433,-87.55259049166352,1.324991896753986,0.9383264153718192,-76.96580069448457,-4.623472359243744,4.597312426991664,-79.556112239099,2.0228930120539457,-2.8169638537387574,78.96046860152602,-2.1050471715345065,1.9711481480195197,78.9253572508392,-1.751548895363634,-2.2303918790939368
14,-91.24688581849412,-0.8085041188301347,0.7541436313164559,-91.43315030306307,1.3122141949396107,1.0089142244772604,-79.9740897684296,-4.82617174719256,4.695840237236069,-82.63470584955256,2.1161341722272984,-2.9284621500406476,82.0583641349717,-2.1963249615499576,2.0136528986375715,81.99491796150541,-1.8365873568774502,-2.3242883046574967
15,-94.71780470358814,-0.7392331281408563,0.8016494695739811,-94.90954439480045,1.286624609019266,1.0831947678553864,-82.60845258899917,-5.0059314990229975,4.777222050010922,-85.31160010487552,2.1980494388033573,-3.021878950448682,84.7610697583918,-2.2770551177108587,2.04908147273168,84.66780441436482,-1.9130967561643146,-2.4081118345315056
16,-97.78663062423374,-0.6593853716521315,0.8510661358103068,-97.98572191929587,1.2498328787494115,1.1605469234189303,-84.88126151241441,-5.163846439148366,4.8440499515613356,-87.59830892449924,2.26850891206315,-3.097085534791584,87.0788314388054,-2.347600587959274,2.0792662392660763,86.9549447226221,-1.9812967823482008,-2.4820593060995537
17,-100.46185180915678,-0.5708764355447186,0.901518979548739,-100.67079486416586,1.2035528843290686,1.2401414128755064,-86.80888566171984,-5.301222143199737,4.898910859957972,-89.51122880506006,2.327566582534106,-3.1542796228598804,89.0264971681593,-2.408413726923896,2.106119314060882,88.87199122267752,-2.041494816338602,-2.5463712448451004
18,-102.75671564149144,-0.47566132177657333,0.9519538521535228,-102.97854804211698,1.1495383556523084,1.320962319679406,-88.41098366179179,-5.419507578813393,4.944265617646913,-91.07095768839307,2.3754581860884643,-3.193998010303521,90.62291667113381,-2.460010547636311,2.131553359299176,90.43871740770645,-2.0940702979684906,-2.601320839589689
19,-104.68865573861432,-0.3756753215048607,1.001184907283272,-104.9268395894491,1.0895253899661994,1.4018436544894923,-89.70978422264584,-5.520230842479224,4.982344644065544,-92.30155929739749,2.4125929007511826,-3.2171201694238376,91.89028262194161,-2.5029456268943098,2.1574062036047144,91.67835163446222,-2.139458611170476,-2.6472080674315195
20,-106.27864600679877,-0.2727843258353609,1.0479531367000776,-106.53693586765705,1.0251847819090074,1.4815203299006754,-90.72938474813593,-5.604941914329369,5.015067093461713,-93.22980668145732,2.439539241177368,-3.2248590399127095,92.85344343143962,-2.537789788356794,2.1853731035922883,92.61687635844336,-2.17813545827619,-2.6843528957945
