,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw,roll,pitch,yaw
0,-1.9230138066961266,0.07533572112461188,-0.3675140325921676,-1.9049855146561496,0.00989014206687094,-0.33430885289710144,-1.7193082790644785,-0.03697336121186494,-0.3596753792129759,-1.658135990745984,0.10973689115548896,-0.15745776827244357,1.651315978669971,0.13038643022966165,0.004722768853645617,1.5984942957306394,-0.08063794240781028,-0.33713915703592706
1,-3.635894836974254,0.17836103352341515,-0.44110258710588746,-3.6086517941167315,-0.07855919334211257,-0.411754080281235,-3.318629246990503,-0.04683957161197678,-0.30234191642074515,-3.2727054116613217,0.18447922703458042,-0.2041471417973036,3.2736678347252264,0.1136164725273275,0.1954708890740613,3.19211565525017,-0.06667975520407972,-0.40767748004177934
2,-5.154831604488581,0.22126307244008397,-0.0531333522467185,-5.1416965546892754,-0.226239939427072,-0.04108207587422565,-4.8334952358624514,-0.03947695172874099,0.11251583939464027,-4.905509163641045,0.15985674810310116,-0.143313448902761,4.827815646062278,0.04299668291537088,0.4694182237329223,4.98979067384746,-0.09947967739789276,-0.8663704021897876
3,-6.532948280010602,0.15966447825456806,0.6127839659122966,-6.580407747799298,-0.35939263256025156,0.5784632999247512,-6.326900620237468,-0.011925504242114813,0.43107189737569285,-6.490075013734352,0.14070658027850247,0.03617215088946576,6.3048440706776825,-0.07621837644442964,0.9371996734660926,6.739784211281938,-0.10950518114278919,-1.171597322045304
4,-7.805268245776574,0.046459325608428526,1.5756842254844727,-7.877161186218258,-0.504689298420421,1.4865141443348728,-7.7623360438312075,0.005191552556177366,0.9622145192684834,-8.049105542247286,0.10605800105394969,0.08051878470972496,7.758642586712487,-0.23789664920920695,1.3981633844054027,8.545795233164693,-0.08927176268251114,-1.66089837345187
5,-9.00421646229924,-0.14364643179128683,2.6132835676930815,-9.117129860946832,-0.6050161529510628,2.4020770674730474,-9.195941230452368,0.005514851606026903,1.532366434630554,-9.614658440967132,0.01360861532041464,0.2567013863881307,9.21486552584642,-0.5106248919655981,1.9553007033325709,10.34748208816921,-0.09414888011928843,-1.9694035698752812
6,-10.120777671753887,-0.44936579856572517,3.7341519798498575,-10.299153504872569,-0.6110405398910141,3.4963592937575765,-10.576645066343277,-0.05602087516026551,2.122254213530726,-11.153755824892194,0.014440590087372262,0.298747077380896,10.66270183164302,-0.8929017245154369,2.5978746534250403,12.136378274846987,-0.08919396101065821,-2.3683368167604497
7,-11.107856232623922,-0.8360295521131281,4.79552504348012,-11.387777585803745,-0.5485999940648816,4.466984728611418,-11.99468379443016,-0.1184808937642492,2.7090289928525633,-12.72538128882482,-0.11127188739964601,0.6362945247145378,12.048804743114138,-1.2463105365137699,3.214698080837439,13.90746175875828,-0.04561912059078402,-2.7345499932741535
8,-12.19717880315528,-1.2927632250443697,5.9406192621255185,-12.506929868843107,-0.46351563906631793,5.605164796617701,-13.316016789696572,-0.27247639138704516,3.3388718682062586,-14.315954865847718,-0.14914222225582188,0.6941981516223845,13.441209597586159,-1.7438010378327582,3.830250920363346,15.665687119122929,0.01576163836790393,-3.1739781717348223
9,-13.229491980967625,-1.7777484961416379,7.019741441609942,-13.54634371267338,-0.3137514126150413,6.699475446242765,-14.677817362667309,-0.4379402046237224,4.088026933762887,-15.941101783827094,-0.3232056927226742,0.981555850362418,14.87904818647063,-2.344476387423796,4.355897272035734,17.452296025112847,0.008256906559457666,-3.6409793350052957
10,-14.202153437063412,-2.2588644795396777,7.943120185143828,-14.685975435994465,-0.10823450347653309,7.693631872591074,-16.022723970952995,-0.7495985032606692,4.82432422964515,-17.59633151413016,-0.4657380755302425,1.1830858412813192,16.320049906798374,-3.127733718299634,4.984901340012117,19.167728475242274,-0.1189970446714724,-4.199145165436195
11,-15.16103576887388,-2.749678749434871,8.83333590000188,-15.758780437324965,0.11279902083666657,8.662455910579878,-17.335764978430316,-1.0075281510899345,5.536621626360466,-19.271774820974226,-0.6867844136785249,1.4020521675240796,17.735674292403072,-4.002949873426435,5.4693649955207855,20.967932619794915,-0.31487593130938557,-4.849810342422532
12,-16.10978786424417,-3.213200371986995,9.542847458816594,-16.953632300444024,0.35458246903616936,9.436309197464325,-18.671009026465683,-1.5240861355941044,6.486592413296849,-20.956269586664355,-0.8567462446244473,1.619082542935032,19.23614310339978,-4.804130258615946,5.8702378546446505,22.61125129186938,-0.4382171974061374,-5.196492931503691
13,-17.15131275402118,-3.617860285506594,10.127055471813549,-18.198379928784515,0.5910001067029325,10.020311405165538,-20.12790390572565,-1.8963417069293929,7.161005101051315,-22.578114773055937,-1.0083669928929244,1.6487533335951263,20.798643484457788,-5.53296058676205,6.06519853934617,24.174347930632802,-0.5733029645947458,-5.382296989456081
14,-18.358506229416804,-4.030451782574998,10.431166496046126,-19.581723900297185,0.8754593891599692,10.34167937599294,-21.677530881368927,-2.384440239184368,7.938022841784613,-24.181249221041718,-1.1718588134411967,1.7487469662656923,22.35066956464873,-6.179576585692989,6.253357678289924,25.705094900250963,-0.6237616098185136,-5.418448274514509
15,-19.73470009333457,-4.358809406389844,10.553593362745174,-21.034660228087795,1.1499513619829567,10.455613542854188,-23.317614348030716,-2.6550384637473528,8.42111768414331,-25.77428673545732,-1.2882792942207848,1.6643401078038258,23.87515749082135,-6.556844096859815,6.171406307773929,27.2355446853105,-0.8202885982640775,-5.53005849769959
16,-21.258857359890655,-4.665243878334658,10.39029472117528,-22.590680829628237,1.4641605361875372,10.345371293335187,-25.08167671175259,-2.8693959622122898,8.659232280358694,-27.26802264712546,-1.3139295128708275,1.4098488978608645,25.443366776832416,-6.7102254659792715,6.011161164524003,28.72315448559563,-0.9002548678801338,-5.476494794045548
17,-22.949130139139335,-4.844150922323675,10.090454379462663,-24.320260565787727,1.6771697553915295,10.02683099547332,-26.894817154757806,-3.1142232241563197,8.693981909016754,-28.760188991115566,-1.169391537905648,0.9961638540461336,27.028316348911726,-6.690949156340148,5.692743230510095,30.140119692438276,-0.9633996937753698,-5.300011767894593
